"Municipio","Año","Tipo de delito","Enero","Febrero","Marzo","Abril","Mayo","Junio","Julio","Agosto","Septiembre","Octubre","Noviembre","Diciembre","total"
"Acatlán",2022,"Extorsión",0,0,0,0,0,0,0,0,0,0,1,0,1
"Acatlán",2022,"Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2022,"Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2022,"Feminicidio",0,0,0,0,0,0,0,0,0,0,0,1,1
"Acatlán",2022,"Fraude",0,0,0,0,0,1,1,0,0,0,2,0,4
"Acatlán",2022,"Homicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2022,"Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2022,"Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2022,"Incumplimiento de obligaciones de asistencia familiar",0,0,1,0,1,0,1,0,0,0,1,0,4
"Acatlán",2022,"Lesiones",3,2,2,4,4,1,2,2,3,2,1,2,28
"Acatlán",2022,"Narcomenudeo",0,0,0,1,0,0,0,0,0,0,0,0,1
"Acatlán",2022,"Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,1,0,0,0,1
"Acatlán",2022,"Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2022,"Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2022,"Otros delitos del Fuero Común",2,1,2,3,2,2,4,1,3,0,1,4,25
"Acatlán",2022,"Otros delitos que atentan contra la libertad personal",1,0,1,1,0,1,1,0,1,0,1,0,7
"Acatlán",2022,"Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,1,0,0,0,0,0,0,0,1
"Acatlán",2022,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2022,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2022,"Robo",0,5,0,0,1,3,0,1,0,0,4,2,16
"Acatlán",2022,"Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2022,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2022,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2022,"Violación",0,0,0,0,0,0,1,0,0,0,0,0,1
"Acatlán",2022,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2022,"Violencia familiar",0,0,2,0,4,1,3,2,2,2,1,4,21
"Acatlán",2023,"Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Abuso de confianza",0,1,0,0,0,0,0,1,1,0,0,0,3
"Acatlán",2023,"Abuso sexual",1,0,0,0,0,0,0,0,0,0,2,0,3
"Acatlán",2023,"Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Allanamiento de morada",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Amenazas",3,0,0,1,2,3,0,1,2,1,1,2,16
"Acatlán",2023,"Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Daño a la propiedad",1,1,0,1,1,0,0,1,1,0,1,0,7
"Acatlán",2023,"Delitos cometidos por servidores públicos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Despojo",0,0,0,0,2,1,0,0,0,0,1,0,4
"Acatlán",2023,"Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Fraude",1,0,0,3,0,0,0,1,0,0,0,2,7
"Acatlán",2023,"Homicidio",0,0,0,0,1,0,0,0,0,1,0,1,3
"Acatlán",2023,"Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Incumplimiento de obligaciones de asistencia familiar",1,2,2,0,0,0,0,0,0,0,0,0,5
"Acatlán",2023,"Lesiones",5,1,2,3,2,0,6,4,3,1,0,3,30
"Acatlán",2023,"Narcomenudeo",0,0,0,0,1,0,0,0,0,0,0,0,1
"Acatlán",2023,"Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Otros delitos del Fuero Común",1,1,1,0,1,3,0,1,0,3,3,0,14
"Acatlán",2023,"Otros delitos que atentan contra la libertad personal",0,0,0,2,2,0,0,3,2,0,3,0,12
"Acatlán",2023,"Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Robo",2,1,2,0,1,1,1,2,0,0,2,0,12
"Acatlán",2023,"Secuestro",0,0,1,0,0,0,0,0,0,0,0,0,1
"Acatlán",2023,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Violación",1,0,1,0,1,0,1,0,0,1,1,0,6
"Acatlán",2023,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2023,"Violencia familiar",1,3,3,2,2,2,1,4,7,5,4,2,36
"Acatlán",2024,"Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2024,"Abuso de confianza",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2024,"Abuso sexual",0,0,2,0,0,0,0,0,1,2,0,1,6
"Acatlán",2024,"Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2024,"Allanamiento de morada",0,0,0,0,0,0,0,0,0,0,0,1,1
"Acatlán",2024,"Amenazas",2,1,1,0,3,4,0,0,1,0,0,0,12
"Acatlán",2024,"Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2024,"Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2024,"Daño a la propiedad",0,0,0,0,0,0,0,0,0,0,1,0,1
"Acatlán",2024,"Delitos cometidos por servidores públicos",0,0,0,1,0,0,0,0,0,0,0,0,1
"Acatlán",2024,"Despojo",0,0,1,0,0,0,1,0,0,0,1,0,3
"Acatlán",2024,"Electorales",0,0,0,0,2,0,0,0,0,0,0,0,2
"Acatlán",2024,"Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2024,"Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2024,"Falsedad",0,0,0,0,1,0,0,0,0,0,0,0,1
"Acatlán",2024,"Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2024,"Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2024,"Fraude",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2024,"Homicidio",0,0,0,0,0,0,0,0,0,0,1,0,1
"Acatlán",2024,"Hostigamiento sexual",0,0,1,0,0,0,0,0,0,0,0,0,1
"Acatlán",2024,"Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2024,"Incumplimiento de obligaciones de asistencia familiar",0,0,0,1,0,0,0,0,0,0,0,1,2
"Acatlán",2024,"Lesiones",0,2,0,0,3,0,0,0,1,0,1,1,8
"Acatlán",2024,"Narcomenudeo",1,0,0,0,0,0,0,0,0,0,0,0,1
"Acatlán",2024,"Otros delitos contra el patrimonio",0,0,0,0,0,0,1,0,0,0,0,0,1
"Acatlán",2024,"Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2024,"Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2024,"Otros delitos del Fuero Común",1,1,5,6,5,3,3,3,4,0,4,1,36
"Acatlán",2024,"Otros delitos que atentan contra la libertad personal",0,0,1,1,1,0,0,0,1,0,0,1,5
"Acatlán",2024,"Otros delitos que atentan contra la libertad y la seguridad sexual",2,1,0,0,1,0,0,1,0,0,0,0,5
"Acatlán",2024,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2024,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2024,"Robo",2,0,0,0,2,2,0,2,0,0,2,0,10
"Acatlán",2024,"Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2024,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2024,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2024,"Violación",1,3,2,0,0,2,1,0,0,0,1,0,10
"Acatlán",2024,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2024,"Violencia familiar",1,6,6,4,4,2,5,4,1,1,0,0,34
"Acatlán",2025,"Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2025,"Abuso de confianza",0,0,1,0,0,0,0,0,0,0,0,0,1
"Acatlán",2025,"Abuso sexual",0,0,2,0,0,1,1,0,0,0,1,0,5
"Acatlán",2025,"Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2025,"Allanamiento de morada",0,0,0,0,0,0,1,0,0,0,0,0,1
"Acatlán",2025,"Amenazas",0,0,1,3,3,3,1,2,2,4,2,2,23
"Acatlán",2025,"Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2025,"Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2025,"Daño a la propiedad",0,0,0,0,1,0,0,2,0,0,1,1,5
"Acatlán",2025,"Delitos cometidos por servidores públicos",0,0,0,0,0,0,0,0,0,1,0,0,1
"Acatlán",2025,"Despojo",0,1,1,0,0,0,0,1,0,1,1,0,5
"Acatlán",2025,"Electorales",0,0,0,2,0,0,0,0,0,0,0,0,2
"Acatlán",2025,"Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2025,"Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2025,"Falsedad",0,0,0,1,0,0,0,0,0,0,0,0,1
"Acatlán",2025,"Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2025,"Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2025,"Fraude",1,0,0,0,0,0,2,3,1,1,0,0,8
"Acatlán",2025,"Homicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2025,"Hostigamiento sexual",0,0,1,0,0,0,0,0,0,0,0,0,1
"Acatlán",2025,"Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2025,"Incumplimiento de obligaciones de asistencia familiar",0,0,1,0,0,0,0,0,0,0,1,0,2
"Acatlán",2025,"Lesiones",0,1,1,3,1,5,2,3,4,2,1,1,24
"Acatlán",2025,"Narcomenudeo",0,0,0,0,0,0,0,0,1,0,1,0,2
"Acatlán",2025,"Otros delitos contra el patrimonio",0,0,0,0,1,0,1,1,0,0,0,0,3
"Acatlán",2025,"Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2025,"Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2025,"Otros delitos del Fuero Común",3,1,0,5,2,0,1,2,0,1,1,5,21
"Acatlán",2025,"Otros delitos que atentan contra la libertad personal",0,0,0,1,1,3,0,1,0,0,0,0,6
"Acatlán",2025,"Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,1,1,0,0,0,0,0,0,0,2
"Acatlán",2025,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2025,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2025,"Robo",0,1,3,0,1,2,4,2,3,3,3,2,24
"Acatlán",2025,"Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2025,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2025,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2025,"Violación",0,0,0,0,1,1,0,0,0,0,1,0,3
"Acatlán",2025,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acatlán",2025,"Violencia familiar",0,0,2,4,3,4,3,0,4,4,6,2,32
"Acatlán",2026,"Aborto",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Abuso de confianza",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Abuso sexual",1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,3
"Acatlán",2026,"Acoso sexual",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Allanamiento de morada",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1
"Acatlán",2026,"Amenazas",3,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,6
"Acatlán",2026,"Contra el medio ambiente",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Corrupción de menores",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Daño a la propiedad",2,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,9
"Acatlán",2026,"Delitos cometidos por servidores públicos",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Delitos contra la administración de justicia",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Despojo",0,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,3
"Acatlán",2026,"Discriminación",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Electorales",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Evasión de presos",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Extorsión",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Falsedad",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Falsificación",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Feminicidio",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Fraude",1,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,5
"Acatlán",2026,"Homicidio",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Hostigamiento sexual",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Incesto",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Incumplimiento de obligaciones de asistencia familiar",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Lesiones",4,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,15
"Acatlán",2026,"Narcomenudeo",0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,2
"Acatlán",2026,"Otros delitos contra el patrimonio",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Otros delitos contra la familia",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Otros delitos contra la sociedad",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Otros delitos del Fuero Común",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Otros delitos que atentan contra la libertad personal",0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,1
"Acatlán",2026,"Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Pornografía infantil",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Privación ilegal de la libertad",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,2
"Acatlán",2026,"Rapto",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Retención o sustracción de menores e incapaces",0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,1
"Acatlán",2026,"Robo",3,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,6
"Acatlán",2026,"Secuestro",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Suplantación y usurpación de identidad",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Tortura",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Trata de personas",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Tráfico de menores",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Violación",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,2
"Acatlán",2026,"Violación a la intimidad sexual",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1
"Acatlán",2026,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Acatlán",2026,"Violencia familiar",4,4,6,3,5,NA,NA,NA,NA,NA,NA,NA,22
"Acaxochitlán",2015,"Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Abuso de confianza",0,1,0,0,0,0,0,0,0,0,0,0,1
"Acaxochitlán",2015,"Abuso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Acoso sexual",0,1,0,0,0,0,0,0,0,0,0,1,2
"Acaxochitlán",2015,"Allanamiento de morada",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Amenazas",3,1,0,4,4,1,0,1,0,0,0,0,14
"Acaxochitlán",2015,"Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Daño a la propiedad",3,0,0,0,0,0,0,0,0,0,0,0,3
"Acaxochitlán",2015,"Delitos cometidos por servidores públicos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Despojo",0,1,0,0,0,0,0,0,0,0,0,0,1
"Acaxochitlán",2015,"Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Fraude",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Homicidio",0,0,0,2,1,0,0,1,0,2,1,1,8
"Acaxochitlán",2015,"Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Incumplimiento de obligaciones de asistencia familiar",1,1,0,1,1,0,0,0,1,0,0,1,6
"Acaxochitlán",2015,"Lesiones",3,2,0,4,2,3,0,1,0,0,1,3,19
"Acaxochitlán",2015,"Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Otros delitos del Fuero Común",1,0,0,0,1,0,0,0,1,1,0,0,4
"Acaxochitlán",2015,"Otros delitos que atentan contra la libertad personal",0,1,0,0,1,1,1,0,0,0,0,0,4
"Acaxochitlán",2015,"Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,0,1,0,0,1,2
"Acaxochitlán",2015,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,1,0,1
"Acaxochitlán",2015,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Robo",5,8,0,4,6,9,0,7,1,1,3,4,48
"Acaxochitlán",2015,"Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Violación",1,1,0,0,3,0,0,0,1,0,0,0,6
"Acaxochitlán",2015,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2015,"Violencia familiar",1,1,0,1,1,1,2,0,0,0,1,1,9
"Acaxochitlán",2016,"Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Abuso de confianza",0,0,0,0,0,0,0,0,0,0,1,0,1
"Acaxochitlán",2016,"Abuso sexual",0,0,0,0,0,0,0,0,0,0,1,0,1
"Acaxochitlán",2016,"Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Allanamiento de morada",0,0,0,0,0,0,1,0,0,0,0,0,1
"Acaxochitlán",2016,"Amenazas",4,0,0,0,0,1,1,0,0,0,0,5,11
"Acaxochitlán",2016,"Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Daño a la propiedad",0,0,0,0,0,0,0,0,0,1,1,4,6
"Acaxochitlán",2016,"Delitos cometidos por servidores públicos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Despojo",1,1,0,0,0,1,0,0,0,0,1,0,4
"Acaxochitlán",2016,"Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Fraude",0,1,0,0,0,0,0,0,0,0,2,4,7
"Acaxochitlán",2016,"Homicidio",0,0,1,0,0,0,0,0,0,0,0,0,1
"Acaxochitlán",2016,"Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Incumplimiento de obligaciones de asistencia familiar",1,0,0,0,3,1,0,0,0,1,0,0,6
"Acaxochitlán",2016,"Lesiones",6,3,0,0,0,0,0,0,0,2,0,3,14
"Acaxochitlán",2016,"Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,1,1
"Acaxochitlán",2016,"Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Otros delitos del Fuero Común",1,1,3,2,0,1,0,0,0,1,2,0,11
"Acaxochitlán",2016,"Otros delitos que atentan contra la libertad personal",0,0,0,0,0,0,0,0,0,0,0,2,2
"Acaxochitlán",2016,"Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Robo",5,0,3,1,3,3,0,0,2,2,3,4,26
"Acaxochitlán",2016,"Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Violación",1,0,0,0,0,2,0,0,0,2,0,0,5
"Acaxochitlán",2016,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2016,"Violencia familiar",1,0,0,0,0,0,1,0,2,0,2,1,7
"Acaxochitlán",2017,"Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2017,"Abuso de confianza",2,0,0,0,0,2,0,0,0,0,2,0,6
"Acaxochitlán",2017,"Abuso sexual",0,2,0,1,0,0,0,0,0,0,0,2,5
"Acaxochitlán",2017,"Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2017,"Allanamiento de morada",0,0,0,0,0,0,0,0,1,0,0,0,1
"Acaxochitlán",2017,"Amenazas",2,1,3,2,1,2,1,3,2,2,5,2,26
"Acaxochitlán",2017,"Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2017,"Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2017,"Daño a la propiedad",0,2,0,0,1,1,1,1,0,1,0,2,9
"Acaxochitlán",2017,"Delitos cometidos por servidores públicos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2017,"Despojo",0,1,0,0,1,1,1,2,0,0,0,0,6
"Acaxochitlán",2017,"Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2017,"Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Acaxochitlán",2017,"Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0
